chr	max_distance	density
VII	2575	0.7356078244449741
VIII	2575	0.6833249502793067
IX	2575	0.8267672680318626
X	2575	0.8510977524669763
XI	2575	0.9286414843075151
XII	2575	0.8057851354647706
XIII	2575	0.9145679883084838
XIV	2575	0.8104338335885396
XV	2575	0.8015103212616983
XVI	2575	0.7256889288298494
I	2580	0.6826051829135863
II	2580	0.8607190992444514
III	2580	0.6655852797775432
IV	2580	0.7826053750392478
V	2580	0.9160605481972677
VI	2580	0.7596655327749009
VII	2580	0.7356078244449741
VIII	2580	0.6833249502793067
IX	2580	0.8267672680318626
X	2580	0.8510977524669763
XI	2580	0.9286414843075151
XII	2580	0.8057851354647706
XIII	2580	0.9145679883084838
XIV	2580	0.8104338335885396
XV	2580	0.803870828220887
XVI	2580	0.7256889288298494
I	2585	0.6826051829135863
II	2585	0.8607190992444514
III	2585	0.6736706300122439
IV	2585	0.7826053750392478
V	2585	0.9160605481972677
VI	2585	0.7596655327749009
VII	2585	0.7356078244449741
VIII	2585	0.6833249502793067
IX	2585	0.8267672680318626
X	2585	0.8510977524669763
XI	2585	0.9286414843075151
XII	2585	0.8057851354647706
XIII	2585	0.9145679883084838
XIV	2585	0.8104338335885396
XV	2585	0.803870828220887
XVI	2585	0.7256889288298494
I	2590	0.6826051829135863
II	2590	0.863904110262868
III	2590	0.6736706300122439
IV	2590	0.7826053750392478
V	2590	0.9160605481972677
VI	2590	0.7596655327749009
VII	2590	0.7356078244449741
VIII	2590	0.6833249502793067
IX	2590	0.8267672680318626
X	2590	0.8510977524669763
XI	2590	0.9286414843075151
XII	2590	0.8057851354647706
XIII	2590	0.9145679883084838
XIV	2590	0.8104338335885396
XV	2590	0.803870828220887
XVI	2590	0.7256889288298494
I	2595	0.6826051829135863
II	2595	0.863904110262868
III	2595	0.6736706300122439
IV	2595	0.7826053750392478
V	2595	0.9160605481972677
VI	2595	0.7596655327749009
VII	2595	0.7356078244449741
VIII	2595	0.6833249502793067
IX	2595	0.8267672680318626
X	2595	0.8510977524669763
XI	2595	0.9286414843075151
XII	2595	0.8057851354647706
XIII	2595	0.9145679883084838
XIV	2595	0.8104338335885396
XV	2595	0.803870828220887
XVI	2595	0.7284229157041809
I	2600	0.6826051829135863
II	2600	0.863904110262868
III	2600	0.6736706300122439
IV	2600	0.7826053750392478
V	2600	0.9160605481972677
VI	2600	0.7692746177279474
VII	2600	0.7356078244449741
VIII	2600	0.6833249502793067
IX	2600	0.8267672680318626
X	2600	0.8510977524669763
XI	2600	0.9286414843075151
XII	2600	0.8057851354647706
XIII	2600	0.9145679883084838
XIV	2600	0.8104338335885396
XV	2600	0.803870828220887
XVI	2600	0.7284229157041809
I	2605	0.6826051829135863
II	2605	0.863904110262868
III	2605	0.6736706300122439
IV	2605	0.7826053750392478
V	2605	0.9160605481972677
VI	2605	0.7692746177279474
VII	2605	0.7356078244449741
VIII	2605	0.6833249502793067
IX	2605	0.8267672680318626
X	2605	0.8510977524669763
XI	2605	0.9286414843075151
XII	2605	0.8057851354647706
XIII	2605	0.9145679883084838
XIV	2605	0.8104338335885396
XV	2605	0.803870828220887
XVI	2605	0.7284229157041809
I	2610	0.6826051829135863
II	2610	0.863904110262868
III	2610	0.6736706300122439
IV	2610	0.7826053750392478
V	2610	0.9160605481972677
VI	2610	0.7692746177279474
VII	2610	0.7356078244449741
VIII	2610	0.6833249502793067
IX	2610	0.8267672680318626
X	2610	0.8510977524669763
XI	2610	0.9286414843075151
XII	2610	0.8057851354647706
XIII	2610	0.9145679883084838
XIV	2610	0.8104338335885396
XV	2610	0.803870828220887
XVI	2610	0.7284229157041809
I	2615	0.6826051829135863
II	2615	0.8671149456949473
III	2615	0.6736706300122439
IV	2615	0.7826053750392478
V	2615	0.9160605481972677
VI	2615	0.7692746177279474
VII	2615	0.7356078244449741
VIII	2615	0.6833249502793067
IX	2615	0.8267672680318626
X	2615	0.8510977524669763
XI	2615	0.9286414843075151
XII	2615	0.8057851354647706
XIII	2615	0.9145679883084838
XIV	2615	0.8104338335885396
XV	2615	0.803870828220887
XVI	2615	0.7284229157041809
I	2620	0.6826051829135863
II	2620	0.8671149456949473
III	2620	0.6736706300122439
IV	2620	0.7826053750392478
V	2620	0.9160605481972677
VI	2620	0.7692746177279474
VII	2620	0.7356078244449741
VIII	2620	0.6833249502793067
IX	2620	0.8267672680318626
X	2620	0.8510977524669763
XI	2620	0.9286414843075151
XII	2620	0.8057851354647706
XIII	2620	0.9145679883084838
XIV	2620	0.8104338335885396
XV	2620	0.803870828220887
XVI	2620	0.7284229157041809
I	2625	0.6826051829135863
II	2625	0.8671149456949473
III	2625	0.6736706300122439
IV	2625	0.7826053750392478
V	2625	0.9160605481972677
VI	2625	0.7692746177279474
VII	2625	0.7356078244449741
VIII	2625	0.6833249502793067
IX	2625	0.8327301494925982
X	2625	0.8510977524669763
XI	2625	0.9286414843075151
XII	2625	0.8057851354647706
XIII	2625	0.9145679883084838
XIV	2625	0.8104338335885396
XV	2625	0.803870828220887
XVI	2625	0.7284229157041809
I	2630	0.6826051829135863
II	2630	0.8671149456949473
III	2630	0.6736706300122439
IV	2630	0.7843215075332929
V	2630	0.9160605481972677
VI	2630	0.7692746177279474
VII	2630	0.7356078244449741
VIII	2630	0.6833249502793067
IX	2630	0.8327301494925982
X	2630	0.8510977524669763
XI	2630	0.9286414843075151
XII	2630	0.8057851354647706
XIII	2630	0.9145679883084838
XIV	2630	0.8104338335885396
XV	2630	0.803870828220887
XVI	2630	0.7284229157041809
I	2635	0.6826051829135863
II	2635	0.8671149456949473
III	2635	0.6736706300122439
IV	2635	0.7843215075332929
V	2635	0.9160605481972677
VI	2635	0.7692746177279474
VII	2635	0.7356078244449741
VIII	2635	0.6833249502793067
IX	2635	0.8327301494925982
X	2635	0.8510977524669763
XI	2635	0.9286414843075151
XII	2635	0.8057851354647706
XIII	2635	0.9145679883084838
XIV	2635	0.8104338335885396
XV	2635	0.803870828220887
XVI	2635	0.7311990937339805
I	2640	0.6826051829135863
II	2640	0.8671149456949473
III	2640	0.6736706300122439
IV	2640	0.7843215075332929
V	2640	0.9160605481972677
VI	2640	0.7692746177279474
VII	2640	0.7356078244449741
VIII	2640	0.6880099814624904
IX	2640	0.8327301494925982
X	2640	0.8510977524669763
XI	2640	0.9286414843075151
XII	2640	0.8057851354647706
XIII	2640	0.9145679883084838
XIV	2640	0.8104338335885396
XV	2640	0.803870828220887
XVI	2640	0.7311990937339805
I	2645	0.6826051829135863
II	2645	0.8671149456949473
III	2645	0.6736706300122439
IV	2645	0.7843215075332929
V	2645	0.9160605481972677
VI	2645	0.7692746177279474
VII	2645	0.7356078244449741
VIII	2645	0.6880099814624904
IX	2645	0.8327301494925982
X	2645	0.8510977524669763
XI	2645	0.9286414843075151
XII	2645	0.8057851354647706
XIII	2645	0.9174292078045847
XIV	2645	0.8104338335885396
XV	2645	0.8062918140074462
XVI	2645	0.7311990937339805
I	2650	0.6826051829135863
II	2650	0.8703712812844325
III	2650	0.6736706300122439
IV	2650	0.7843215075332929
V	2650	0.9160605481972677
VI	2650	0.7692746177279474
VII	2650	0.7356078244449741
VIII	2650	0.6880099814624904
IX	2650	0.8327301494925982
X	2650	0.8510977524669763
XI	2650	0.9286414843075151
XII	2650	0.8057851354647706
XIII	2650	0.9174292078045847
XIV	2650	0.8104338335885396
XV	2650	0.8062918140074462
XVI	2650	0.7311990937339805
I	2655	0.6826051829135863
II	2655	0.8703712812844325
III	2655	0.6736706300122439
IV	2655	0.7843215075332929
V	2655	0.9160605481972677
VI	2655	0.7692746177279474
VII	2655	0.7356078244449741
VIII	2655	0.6880099814624904
IX	2655	0.8327301494925982
X	2655	0.8510977524669763
XI	2655	0.9286414843075151
XII	2655	0.8057851354647706
XIII	2655	0.9174292078045847
XIV	2655	0.8104338335885396
XV	2655	0.8062918140074462
XVI	2655	0.7311990937339805
I	2660	0.6826051829135863
II	2660	0.8703712812844325
III	2660	0.6736706300122439
IV	2660	0.7843215075332929
V	2660	0.9160605481972677
VI	2660	0.7692746177279474
VII	2660	0.7356078244449741
VIII	2660	0.6880099814624904
IX	2660	0.8327301494925982
X	2660	0.8510977524669763
XI	2660	0.9286414843075151
XII	2660	0.8057851354647706
XIII	2660	0.9174292078045847
XIV	2660	0.8104338335885396
XV	2660	0.8062918140074462
XVI	2660	0.7311990937339805
I	2665	0.6826051829135863
II	2665	0.8703712812844325
III	2665	0.6736706300122439
IV	2665	0.7843215075332929
V	2665	0.9160605481972677
VI	2665	0.7692746177279474
VII	2665	0.7356078244449741
VIII	2665	0.6880099814624904
IX	2665	0.8327301494925982
X	2665	0.8510977524669763
XI	2665	0.9286414843075151
XII	2665	0.8057851354647706
XIII	2665	0.9174292078045847
XIV	2665	0.8104338335885396
XV	2665	0.8062918140074462
XVI	2665	0.7311990937339805
I	2670	0.6826051829135863
II	2670	0.8703712812844325
III	2670	0.6736706300122439
IV	2670	0.7843215075332929
V	2670	0.9160605481972677
VI	2670	0.7692746177279474
VII	2670	0.7356078244449741
VIII	2670	0.6880099814624904
IX	2670	0.8327301494925982
X	2670	0.8510977524669763
XI	2670	0.9286414843075151
XII	2670	0.8057851354647706
XIII	2670	0.9174292078045847
XIV	2670	0.8104338335885396
XV	2670	0.8062918140074462
XVI	2670	0.7311990937339805
I	2675	0.6826051829135863
II	2675	0.8703712812844325
III	2675	0.6736706300122439
IV	2675	0.7843215075332929
V	2675	0.9160605481972677
VI	2675	0.7692746177279474
VII	2675	0.7356078244449741
VIII	2675	0.6880099814624904
IX	2675	0.8327301494925982
X	2675	0.8510977524669763
XI	2675	0.9286414843075151
XII	2675	0.8057851354647706
XIII	2675	0.9174292078045847
XIV	2675	0.8104338335885396
XV	2675	0.8062918140074462
XVI	2675	0.7311990937339805
I	2680	0.6826051829135863
II	2680	0.8703712812844325
III	2680	0.6736706300122439
IV	2680	0.7843215075332929
V	2680	0.9160605481972677
VI	2680	0.7692746177279474
VII	2680	0.7356078244449741
VIII	2680	0.6880099814624904
IX	2680	0.8327301494925982
X	2680	0.8510977524669763
XI	2680	0.9286414843075151
XII	2680	0.8057851354647706
XIII	2680	0.9174292078045847
XIV	2680	0.8104338335885396
XV	2680	0.8087439555535599
XVI	2680	0.7311990937339805
I	2685	0.6826051829135863
II	2685	0.8703712812844325
III	2685	0.6736706300122439
IV	2685	0.7843215075332929
V	2685	0.9160605481972677
VI	2685	0.7692746177279474
VII	2685	0.7356078244449741
VIII	2685	0.6880099814624904
IX	2685	0.8388271560033463
X	2685	0.8510977524669763
XI	2685	0.9286414843075151
XII	2685	0.8057851354647706
XIII	2685	0.9174292078045847
XIV	2685	0.8104338335885396
XV	2685	0.8087439555535599
XVI	2685	0.7311990937339805
I	2690	0.6826051829135863
II	2690	0.8703712812844325
III	2690	0.6820941746022302
IV	2690	0.7843215075332929
V	2690	0.9207249119030674
VI	2690	0.7692746177279474
VII	2690	0.7356078244449741
VIII	2690	0.6880099814624904
IX	2690	0.8388271560033463
X	2690	0.8510977524669763
XI	2690	0.9286414843075151
XII	2690	0.8057851354647706
XIII	2690	0.9174292078045847
XIV	2690	0.8104338335885396
XV	2690	0.8112070932501046
XVI	2690	0.7311990937339805
I	2695	0.6826051829135863
II	2695	0.8703712812844325
III	2695	0.6820941746022302
IV	2695	0.7843215075332929
V	2695	0.9207249119030674
VI	2695	0.7692746177279474
VII	2695	0.7356078244449741
VIII	2695	0.6880099814624904
IX	2695	0.8388271560033463
X	2695	0.8510977524669763
XI	2695	0.9286414843075151
XII	2695	0.8057851354647706
XIII	2695	0.9174292078045847
XIV	2695	0.8104338335885396
XV	2695	0.8112070932501046
XVI	2695	0.7340375037180956
I	2700	0.6826051829135863
II	2700	0.8703712812844325
III	2700	0.6820941746022302
IV	2700	0.7843215075332929
V	2700	0.9207249119030674
VI	2700	0.7692746177279474
VII	2700	0.7356078244449741
VIII	2700	0.6880099814624904
IX	2700	0.8388271560033463
X	2700	0.8510977524669763
XI	2700	0.9286414843075151
XII	2700	0.8057851354647706
XIII	2700	0.9174292078045847
XIV	2700	0.8104338335885396
XV	2700	0.8112070932501046
XVI	2700	0.7368832971544175
I	2705	0.6826051829135863
II	2705	0.8703712812844325
III	2705	0.6820941746022302
IV	2705	0.7843215075332929
V	2705	0.9207249119030674
VI	2705	0.7692746177279474
VII	2705	0.7356078244449741
VIII	2705	0.6880099814624904
IX	2705	0.8388271560033463
X	2705	0.8510977524669763
XI	2705	0.9286414843075151
XII	2705	0.8057851354647706
XIII	2705	0.9174292078045847
XIV	2705	0.8104338335885396
XV	2705	0.8112070932501046
XVI	2705	0.7368832971544175
I	2710	0.6826051829135863
II	2710	0.8703712812844325
III	2710	0.6820941746022302
IV	2710	0.7843215075332929
V	2710	0.9207249119030674
VI	2710	0.7692746177279474
VII	2710	0.7356078244449741
VIII	2710	0.6880099814624904
IX	2710	0.8388271560033463
X	2710	0.8510977524669763
XI	2710	0.9286414843075151
XII	2710	0.8057851354647706
XIII	2710	0.9174292078045847
XIV	2710	0.8104338335885396
XV	2710	0.8112070932501046
XVI	2710	0.7368832971544175
I	2715	0.6826051829135863
II	2715	0.8703712812844325
III	2715	0.6820941746022302
IV	2715	0.7860911671724546
V	2715	0.9207249119030674
VI	2715	0.7692746177279474
VII	2715	0.7356078244449741
VIII	2715	0.6880099814624904
IX	2715	0.8388271560033463
X	2715	0.8510977524669763
XI	2715	0.9286414843075151
XII	2715	0.8057851354647706
XIII	2715	0.9174292078045847
XIV	2715	0.8104338335885396
XV	2715	0.8112070932501046
XVI	2715	0.7368832971544175
I	2720	0.6826051829135863
II	2720	0.8703712812844325
III	2720	0.6820941746022302
IV	2720	0.7860911671724546
V	2720	0.9207249119030674
VI	2720	0.7692746177279474
VII	2720	0.7356078244449741
VIII	2720	0.6880099814624904
IX	2720	0.8388271560033463
X	2720	0.8510977524669763
XI	2720	0.9286414843075151
XII	2720	0.8057851354647706
XIII	2720	0.9174292078045847
XIV	2720	0.8104338335885396
XV	2720	0.8112070932501046
XVI	2720	0.7368832971544175
I	2725	0.6826051829135863
II	2725	0.8703712812844325
III	2725	0.6820941746022302
IV	2725	0.7860911671724546
V	2725	0.9207249119030674
VI	2725	0.7692746177279474
VII	2725	0.7356078244449741
VIII	2725	0.6880099814624904
IX	2725	0.8388271560033463
X	2725	0.8510977524669763
XI	2725	0.9286414843075151
XII	2725	0.8057851354647706
XIII	2725	0.9174292078045847
XIV	2725	0.8104338335885396
XV	2725	0.8112070932501046
XVI	2725	0.7368832971544175
I	2730	0.6826051829135863
II	2730	0.8703712812844325
III	2730	0.6820941746022302
IV	2730	0.7860911671724546
V	2730	0.9207249119030674
VI	2730	0.7692746177279474
VII	2730	0.7356078244449741
VIII	2730	0.6880099814624904
IX	2730	0.8388271560033463
X	2730	0.8510977524669763
XI	2730	0.9327355672329398
XII	2730	0.8057851354647706
XIII	2730	0.9174292078045847
XIV	2730	0.8104338335885396
XV	2730	0.8112070932501046
XVI	2730	0.7397586243995671
I	2735	0.6826051829135863
II	2735	0.8703712812844325
III	2735	0.6820941746022302
IV	2735	0.7860911671724546
V	2735	0.9207249119030674
VI	2735	0.7692746177279474
VII	2735	0.7356078244449741
VIII	2735	0.6880099814624904
IX	2735	0.8388271560033463
X	2735	0.8510977524669763
XI	2735	0.9327355672329398
XII	2735	0.8057851354647706
XIII	2735	0.9174292078045847
XIV	2735	0.8104338335885396
XV	2735	0.8112070932501046
XVI	2735	0.7397586243995671
I	2740	0.6826051829135863
II	2740	0.8703712812844325
III	2740	0.6820941746022302
IV	2740	0.7860911671724546
V	2740	0.9207249119030674
VI	2740	0.7692746177279474
VII	2740	0.7356078244449741
VIII	2740	0.6880099814624904
IX	2740	0.8388271560033463
X	2740	0.8510977524669763
XI	2740	0.9327355672329398
XII	2740	0.8057851354647706
XIII	2740	0.9174292078045847
XIV	2740	0.8104338335885396
XV	2740	0.8112070932501046
XVI	2740	0.7397586243995671
I	2745	0.6826051829135863
II	2745	0.8703712812844325
III	2745	0.6820941746022302
IV	2745	0.7878810626835507
V	2745	0.9207249119030674
VI	2745	0.7692746177279474
VII	2745	0.7356078244449741
VIII	2745	0.6880099814624904
IX	2745	0.8388271560033463
X	2745	0.8510977524669763
XI	2745	0.9327355672329398
XII	2745	0.8057851354647706
XIII	2745	0.9174292078045847
XIV	2745	0.8104338335885396
XV	2745	0.8112070932501046
XVI	2745	0.7397586243995671
I	2750	0.6826051829135863
II	2750	0.8703712812844325
III	2750	0.6820941746022302
IV	2750	0.7878810626835507
V	2750	0.9207249119030674
VI	2750	0.7692746177279474
VII	2750	0.7356078244449741
VIII	2750	0.6880099814624904
IX	2750	0.8388271560033463
X	2750	0.8510977524669763
XI	2750	0.9327355672329398
XII	2750	0.8057851354647706
XIII	2750	0.9203996836973231
XIV	2750	0.8104338335885396
XV	2750	0.813727044390543
XVI	2750	0.7397586243995671
I	2755	0.6826051829135863
II	2755	0.8703712812844325
III	2755	0.6820941746022302
IV	2755	0.7878810626835507
V	2755	0.9207249119030674
VI	2755	0.7692746177279474
VII	2755	0.7356078244449741
VIII	2755	0.6880099814624904
IX	2755	0.8388271560033463
X	2755	0.8510977524669763
XI	2755	0.9327355672329398
XII	2755	0.8057851354647706
XIII	2755	0.9203996836973231
XIV	2755	0.8104338335885396
XV	2755	0.813727044390543
XVI	2755	0.7397586243995671
I	2760	0.6826051829135863
II	2760	0.8737628876121517
III	2760	0.6820941746022302
IV	2760	0.7878810626835507
V	2760	0.9207249119030674
VI	2760	0.7692746177279474
VII	2760	0.7356078244449741
VIII	2760	0.6880099814624904
IX	2760	0.8388271560033463
X	2760	0.8510977524669763
XI	2760	0.9327355672329398
XII	2760	0.8057851354647706
XIII	2760	0.9203996836973231
XIV	2760	0.8104338335885396
XV	2760	0.813727044390543
XVI	2760	0.7397586243995671
I	2765	0.6826051829135863
II	2765	0.8737628876121517
III	2765	0.6820941746022302
IV	2765	0.789685971906082
V	2765	0.9207249119030674
VI	2765	0.7692746177279474
VII	2765	0.7356078244449741
VIII	2765	0.6929207330403115
IX	2765	0.8388271560033463
X	2765	0.8510977524669763
XI	2765	0.9327355672329398
XII	2765	0.8057851354647706
XIII	2765	0.9203996836973231
XIV	2765	0.8104338335885396
XV	2765	0.813727044390543
XVI	2765	0.7397586243995671
I	2770	0.6826051829135863
II	2770	0.8737628876121517
III	2770	0.6820941746022302
IV	2770	0.789685971906082
V	2770	0.9207249119030674
VI	2770	0.7692746177279474
VII	2770	0.7356078244449741
VIII	2770	0.6978421485737848
IX	2770	0.8388271560033463
X	2770	0.8510977524669763
XI	2770	0.9327355672329398
XII	2770	0.8057851354647706
XIII	2770	0.9203996836973231
XIV	2770	0.8104338335885396
XV	2770	0.813727044390543
XVI	2770	0.7397586243995671
I	2775	0.6826051829135863
II	2775	0.8737628876121517
III	2775	0.6907838906755432
IV	2775	0.789685971906082
V	2775	0.9207249119030674
VI	2775	0.7692746177279474
VII	2775	0.7381496690927091
VIII	2775	0.6978421485737848
IX	2775	0.8388271560033463
X	2775	0.8510977524669763
XI	2775	0.9327355672329398
XII	2775	0.8057851354647706
XIII	2775	0.9203996836973231
XIV	2775	0.8104338335885396
XV	2775	0.813727044390543
XVI	2775	0.7397586243995671
I	2780	0.6826051829135863
II	2780	0.8737628876121517
III	2780	0.6907838906755432
IV	2780	0.789685971906082
V	2780	0.9207249119030674
VI	2780	0.7692746177279474
VII	2780	0.7381496690927091
VIII	2780	0.6978421485737848
IX	2780	0.8388271560033463
X	2780	0.8548241973527357
XI	2780	0.9327355672329398
XII	2780	0.8057851354647706
XIII	2780	0.9203996836973231
XIV	2780	0.8104338335885396
XV	2780	0.813727044390543
XVI	2780	0.7397586243995671
I	2785	0.6826051829135863
II	2785	0.8737628876121517
III	2785	0.6907838906755432
IV	2785	0.789685971906082
V	2785	0.9207249119030674
VI	2785	0.7692746177279474
VII	2785	0.7381496690927091
VIII	2785	0.6978421485737848
IX	2785	0.8388271560033463
X	2785	0.8548241973527357
XI	2785	0.9327355672329398
XII	2785	0.8057851354647706
XIII	2785	0.9203996836973231
XIV	2785	0.8104338335885396
XV	2785	0.813727044390543
XVI	2785	0.7397586243995671
I	2790	0.6826051829135863
II	2790	0.8737628876121517
III	2790	0.6907838906755432
IV	2790	0.789685971906082
V	2790	0.9207249119030674
VI	2790	0.7795906885153667
VII	2790	0.7381496690927091
VIII	2790	0.7028008879520407
IX	2790	0.8388271560033463
X	2790	0.8548241973527357
XI	2790	0.9327355672329398
XII	2790	0.8057851354647706
XIII	2790	0.9203996836973231
XIV	2790	0.8104338335885396
XV	2790	0.813727044390543
XVI	2790	0.7397586243995671
I	2795	0.6826051829135863
II	2795	0.8737628876121517
III	2795	0.6995268410455215
IV	2795	0.789685971906082
V	2795	0.9207249119030674
VI	2795	0.7795906885153667
VII	2795	0.7381496690927091
VIII	2795	0.7028008879520407
IX	2795	0.8388271560033463
X	2795	0.8548241973527357
XI	2795	0.9327355672329398
XII	2795	0.8057851354647706
XIII	2795	0.9203996836973231
XIV	2795	0.8104338335885396
XV	2795	0.8162882310950974
XVI	2795	0.7397586243995671
I	2800	0.6826051829135863
II	2800	0.8737628876121517
III	2800	0.6995268410455215
IV	2800	0.789685971906082
V	2800	0.9207249119030674
VI	2800	0.7795906885153667
VII	2800	0.7381496690927091
VIII	2800	0.7028008879520407
IX	2800	0.8388271560033463
X	2800	0.8548241973527357
XI	2800	0.9327355672329398
XII	2800	0.8057851354647706
XIII	2800	0.9203996836973231
XIV	2800	0.8104338335885396
XV	2800	0.8162882310950974
XVI	2800	0.7397586243995671
I	2805	0.6826051829135863
II	2805	0.8737628876121517
III	2805	0.6995268410455215
IV	2805	0.789685971906082
V	2805	0.9207249119030674
VI	2805	0.7795906885153667
VII	2805	0.7381496690927091
VIII	2805	0.7028008879520407
IX	2805	0.8388271560033463
X	2805	0.8548241973527357
XI	2805	0.9327355672329398
XII	2805	0.8057851354647706
XIII	2805	0.9203996836973231
XIV	2805	0.8104338335885396
XV	2805	0.8162882310950974
XVI	2805	0.7397586243995671
I	2810	0.6826051829135863
II	2810	0.8737628876121517
III	2810	0.6995268410455215
IV	2810	0.789685971906082
V	2810	0.9207249119030674
VI	2810	0.7795906885153667
VII	2810	0.7381496690927091
VIII	2810	0.7028008879520407
IX	2810	0.8388271560033463
X	2810	0.8548241973527357
XI	2810	0.9327355672329398
XII	2810	0.8057851354647706
XIII	2810	0.9203996836973231
XIV	2810	0.8104338335885396
XV	2810	0.8162882310950974
XVI	2810	0.7397586243995671
I	2815	0.6826051829135863
II	2815	0.8737628876121517
III	2815	0.6995268410455215
IV	2815	0.789685971906082
V	2815	0.9207249119030674
VI	2815	0.7795906885153667
VII	2815	0.7407290960089464
VIII	2815	0.7028008879520407
IX	2815	0.8388271560033463
X	2815	0.8548241973527357
XI	2815	0.9327355672329398
XII	2815	0.8057851354647706
XIII	2815	0.9203996836973231
XIV	2815	0.8140228703879602
XV	2815	0.8162882310950974
XVI	2815	0.7397586243995671
I	2820	0.6826051829135863
II	2820	0.8737628876121517
III	2820	0.6995268410455215
IV	2820	0.789685971906082
V	2820	0.9207249119030674
VI	2820	0.7795906885153667
VII	2820	0.7407290960089464
VIII	2820	0.7028008879520407
IX	2820	0.8388271560033463
X	2820	0.8548241973527357
XI	2820	0.9369646199251368
XII	2820	0.8057851354647706
XIII	2820	0.9203996836973231
XIV	2820	0.8140228703879602
XV	2820	0.8188695774087755
XVI	2820	0.7397586243995671
I	2825	0.6826051829135863
II	2825	0.8737628876121517
III	2825	0.6995268410455215
IV	2825	0.7915293945622949
V	2825	0.9207249119030674
VI	2825	0.7795906885153667
VII	2825	0.7407290960089464
VIII	2825	0.7028008879520407
IX	2825	0.8388271560033463
X	2825	0.8548241973527357
XI	2825	0.9369646199251368
XII	2825	0.8057851354647706
XIII	2825	0.9203996836973231
XIV	2825	0.8140228703879602
XV	2825	0.8188695774087755
XVI	2825	0.7397586243995671
I	2830	0.6826051829135863
II	2830	0.8737628876121517
III	2830	0.6995268410455215
IV	2830	0.7915293945622949
V	2830	0.9207249119030674
VI	2830	0.7795906885153667
VII	2830	0.7407290960089464
VIII	2830	0.7028008879520407
IX	2830	0.8388271560033463
X	2830	0.8586136659555267
XI	2830	0.9369646199251368
XII	2830	0.8057851354647706
XIII	2830	0.9203996836973231
XIV	2830	0.8140228703879602
XV	2830	0.8188695774087755
XVI	2830	0.7397586243995671
I	2835	0.6826051829135863
II	2835	0.8737628876121517
III	2835	0.6995268410455215
IV	2835	0.7915293945622949
V	2835	0.9207249119030674
VI	2835	0.7795906885153667
VII	2835	0.7407290960089464
VIII	2835	0.7028008879520407
IX	2835	0.8388271560033463
X	2835	0.8586136659555267
XI	2835	0.9369646199251368
XII	2835	0.8057851354647706
XIII	2835	0.9203996836973231
XIV	2835	0.8140228703879602
XV	2835	0.8188695774087755
XVI	2835	0.7397586243995671
I	2840	0.6826051829135863
II	2840	0.8737628876121517
III	2840	0.6995268410455215
IV	2840	0.7915293945622949
V	2840	0.9207249119030674
VI	2840	0.7795906885153667
VII	2840	0.7407290960089464
VIII	2840	0.7028008879520407
IX	2840	0.8388271560033463
X	2840	0.8586136659555267
XI	2840	0.9369646199251368
XII	2840	0.8057851354647706
XIII	2840	0.9203996836973231
XIV	2840	0.8140228703879602
XV	2840	0.8188695774087755
XVI	2840	0.7397586243995671
I	2845	0.6826051829135863
II	2845	0.8737628876121517
III	2845	0.6995268410455215
IV	2845	0.7915293945622949
V	2845	0.9207249119030674
VI	2845	0.7795906885153667
VII	2845	0.7407290960089464
VIII	2845	0.7078502709533399
IX	2845	0.8388271560033463
X	2845	0.8586136659555267
XI	2845	0.9369646199251368
XII	2845	0.8057851354647706
XIII	2845	0.9203996836973231
XIV	2845	0.8140228703879602
XV	2845	0.8188695774087755
XVI	2845	0.7397586243995671
I	2850	0.6826051829135863
II	2850	0.8737628876121517
III	2850	0.6995268410455215
IV	2850	0.7915293945622949
V	2850	0.9207249119030674
VI	2850	0.7795906885153667
VII	2850	0.7407290960089464
VIII	2850	0.7078502709533399
IX	2850	0.8388271560033463
X	2850	0.8586136659555267
XI	2850	0.9369646199251368
XII	2850	0.8057851354647706
XIII	2850	0.9203996836973231
XIV	2850	0.8140228703879602
XV	2850	0.8188695774087755
XVI	2850	0.7397586243995671
I	2855	0.6826051829135863
II	2855	0.8737628876121517
III	2855	0.6995268410455215
IV	2855	0.7915293945622949
V	2855	0.9207249119030674
VI	2855	0.7795906885153667
VII	2855	0.7407290960089464
VIII	2855	0.7078502709533399
IX	2855	0.8388271560033463
X	2855	0.8586136659555267
XI	2855	0.9369646199251368
XII	2855	0.8057851354647706
XIII	2855	0.9203996836973231
XIV	2855	0.8140228703879602
XV	2855	0.8188695774087755
XVI	2855	0.7397586243995671
I	2860	0.6826051829135863
II	2860	0.8737628876121517
III	2860	0.6995268410455215
IV	2860	0.7915293945622949
V	2860	0.9207249119030674
VI	2860	0.7795906885153667
VII	2860	0.7407290960089464
VIII	2860	0.7078502709533399
IX	2860	0.8388271560033463
X	2860	0.8586136659555267
XI	2860	0.9369646199251368
XII	2860	0.8057851354647706
XIII	2860	0.9203996836973231
XIV	2860	0.8140228703879602
XV	2860	0.8241064940515408
XVI	2860	0.7427752920155348
I	2865	0.6826051829135863
II	2865	0.8737628876121517
III	2865	0.6995268410455215
IV	2865	0.7915293945622949
V	2865	0.9207249119030674
VI	2865	0.7795906885153667
VII	2865	0.7407290960089464
VIII	2865	0.7078502709533399
IX	2865	0.8388271560033463
X	2865	0.8586136659555267
XI	2865	0.9369646199251368
XII	2865	0.8057851354647706
XIII	2865	0.9203996836973231
XIV	2865	0.8140228703879602
XV	2865	0.8241064940515408
XVI	2865	0.7427752920155348
I	2870	0.6826051829135863
