chr	max_distance	density
IV	945	0.37623838640462737
V	945	0.29509781797351015
VI	945	0.3908336140301524
VII	945	0.44361651419876436
VIII	945	0.5056101293360088
IX	945	0.3482886552940749
X	945	0.32755034857479237
XI	945	0.2545904717343315
XII	945	0.3759586783988158
XIII	945	0.2852327539859654
XIV	945	0.38794236631634776
XV	945	0.3876720324826284
XVI	945	0.4272782696563319
I	950	0.46391680928511236
II	950	0.311501456005037
III	950	0.6128238289237591
IV	950	0.3756195603854738
V	950	0.29509781797351015
VI	950	0.3908336140301524
VII	950	0.44361651419876436
VIII	950	0.503923447017025
IX	950	0.34182337322227474
X	950	0.326280487723114
XI	950	0.2517471086476629
XII	950	0.3759586783988158
XIII	950	0.28420725830267485
XIV	950	0.38794236631634776
XV	950	0.3859355570603991
XVI	950	0.4262804488295119
I	955	0.46391680928511236
II	955	0.3103295195183378
III	955	0.6128238289237591
IV	955	0.37437472787648024
V	955	0.29178572048535767
VI	955	0.3908336140301524
VII	955	0.44361651419876436
VIII	955	0.503923447017025
IX	955	0.34182337322227474
X	955	0.326280487723114
XI	955	0.2503209281121029
XII	955	0.37419273458810565
XIII	955	0.2811199537877895
XIV	955	0.38794236631634776
XV	955	0.3850604467552651
XVI	955	0.4232658907713176
I	960	0.46391680928511236
II	960	0.3103295195183378
III	960	0.6128238289237591
IV	960	0.37187461853749476
V	960	0.2901192563403753
VI	960	0.3908336140301524
VII	960	0.4427392890534768
VIII	960	0.503923447017025
IX	960	0.3396409995271524
X	960	0.326280487723114
XI	960	0.2503209281121029
XII	960	0.37419273458810565
XIII	960	0.2800814771464825
XIV	960	0.38794236631634776
XV	960	0.3850604467552651
XVI	960	0.4232658907713176
I	965	0.46391680928511236
II	965	0.30914282622383127
III	965	0.609801999730697
IV	965	0.37124534819734284
V	965	0.2901192563403753
VI	965	0.3908336140301524
VII	965	0.4409720057931692
VIII	965	0.5005020945786227
IX	965	0.3396409995271524
X	965	0.326280487723114
XI	965	0.2474295757750264
XII	965	0.3715141391441294
XIII	965	0.2800814771464825
XIV	965	0.384260256804189
XV	965	0.38417892202904635
XVI	965	0.4202165250098622
I	970	0.46391680928511236
II	970	0.30676206123091454
III	970	0.6067707762499882
IV	970	0.37124534819734284
V	970	0.2901192563403753
VI	970	0.38725796839662274
VII	970	0.4383100812143656
VIII	970	0.49877986574079836
IX	970	0.33744043938457063
X	970	0.32498112640814425
XI	970	0.24597790095018715
XII	970	0.3715141391441294
XIII	970	0.2779850524268442
XIV	970	0.38179191746362834
XV	970	0.3824048764261778
XVI	970	0.41715450190176634
I	975	0.45968603671302855
II	975	0.3055679895325043
III	975	0.603727027052417
IV	975	0.3687041143444263
V	975	0.28674293054663497
VI	975	0.38725796839662274
VII	975	0.4383100812143656
VIII	975	0.493595405967905
IX	975	0.33522623940639434
X	975	0.32498112640814425
XI	975	0.24451722814089644
XII	975	0.3679034147454453
XIII	975	0.2748306796288744
XIV	975	0.3805500979813421
XV	975	0.3824048764261778
XVI	975	0.4161303116027787
I	980	0.45968603671302855
II	980	0.30196117975759484
III	980	0.603727027052417
IV	980	0.3687041143444263
V	980	0.28674293054663497
VI	980	0.38725796839662274
VII	980	0.4374154398958696
VIII	980	0.4918571811966025
IX	980	0.33522623940639434
X	980	0.3236710376519777
XI	980	0.24305055667530473
XII	980	0.3669963280611625
XIII	980	0.2748306796288744
XIV	980	0.3805500979813421
XV	980	0.37971906668340527
XVI	980	0.41509979263047087
I	985	0.45968603671302855
II	985	0.30196117975759484
III	985	0.6006550949919053
IV	985	0.36677648435016413
V	985	0.28674293054663497
VI	985	0.3836268003153675
VII	985	0.4374154398958696
VIII	985	0.4918571811966025
IX	985	0.33522623940639434
X	985	0.3236710376519777
XI	985	0.24157638688933677
XII	985	0.3669963280611625
XIII	985	0.2748306796288744
XIV	985	0.3792942538437118
XV	985	0.3788192150398015
XVI	985	0.4140608354270694
I	990	0.45968603671302855
II	990	0.30074497284747365
III	990	0.5975581114976687
IV	990	0.3635511474718542
V	990	0.28674293054663497
VI	990	0.37996231876547687
VII	990	0.4374154398958696
VIII	990	0.4883434078092147
IX	990	0.33298475975702907
X	990	0.3236710376519777
XI	990	0.24157638688933677
XII	990	0.36607996646190744
XIII	990	0.27269314854218435
XIV	990	0.3755126967754767
XV	990	0.3770085156021629
XVI	990	0.4140608354270694
I	995	0.45538142108783847
II	995	0.30074497284747365
III	995	0.5975581114976687
IV	995	0.3622540933578688
V	995	0.28674293054663497
VI	995	0.37996231876547687
VII	995	0.4374154398958696
VIII	995	0.4883434078092147
IX	995	0.33298475975702907
X	995	0.3236710376519777
XI	995	0.24157638688933677
XII	995	0.36607996646190744
XIII	995	0.27054696348348334
XIV	995	0.3755126967754767
XV	995	0.37518590366822413
XVI	995	0.4119649897791926
I	1000	0.45538142108783847
II	1000	0.30074497284747365
III	1000	0.5913077787833145
IV	1000	0.3609505115432594
V	1000	0.28674293054663497
VI	1000	0.37996231876547687
VII	1000	0.4374154398958696
VIII	1000	0.4847958652289285
IX	1000	0.33071600043647476
X	1000	0.3236710376519777
XI	1000	0.24007972214224013
XII	1000	0.36607996646190744
XIII	1000	0.2694673804751247
XIV	1000	0.3755126967754767
XV	1000	0.37426955779897386
XVI	1000	0.410912320450264
I	1005	0.45538142108783847
II	1005	0.29951277939556115
III	1005	0.5818821768443335
IV	1005	0.35964105479808844
V	1005	0.28674293054663497
VI	1005	0.37996231876547687
VII	1005	0.4374154398958696
VIII	1005	0.48301498463501724
IX	1005	0.33071600043647476
X	1005	0.3236710376519777
XI	1005	0.24007972214224013
XII	1005	0.3651506199816913
XIII	1005	0.2694673804751247
XIV	1005	0.3742339032018288
XV	1005	0.37426955779897386
XVI	1005	0.410912320450264
I	1010	0.45538142108783847
II	1010	0.29951277939556115
III	1010	0.5818821768443335
IV	1010	0.35964105479808844
V	1010	0.28674293054663497
VI	1010	0.37250010179115417
VII	1010	0.4374154398958696
VIII	1010	0.4812234400854538
IX	1010	0.33071600043647476
X	1010	0.3236710376519777
XI	1010	0.2385650614262405
XII	1010	0.3651506199816913
XIII	1010	0.26619617905500786
XIV	1010	0.37166484133652417
XV	1010	0.37242037183482685
XVI	1010	0.409846993774695
I	1015	0.45538142108783847
II	1015	0.2982658291358413
III	1015	0.5818821768443335
IV	1015	0.35964105479808844
V	1015	0.28145885048692
VI	1015	0.37250010179115417
VII	1015	0.4364877995123472
VIII	1015	0.4812234400854538
IX	1015	0.32841541483286657
X	1015	0.3223126754104252
XI	1015	0.2370474013820904
XII	1015	0.36421292607800015
XIII	1015	0.26619617905500786
XIV	1015	0.37166484133652417
XV	1015	0.37242037183482685
XVI	1015	0.409846993774695
I	1020	0.45538142108783847
II	1020	0.29701150047221786
III	1020	0.5818821768443335
IV	1020	0.35964105479808844
V	1020	0.27792455777943653
VI	1020	0.36873938133187245
VII	1020	0.4364877995123472
VIII	1020	0.4794158996024122
IX	1020	0.326096642781799
X	1020	0.3223126754104252
XI	1020	0.2370474013820904
XII	1020	0.36138593199446845
XIII	1020	0.2639915796852334
XIV	1020	0.3703669232328616
XV	1020	0.37242037183482685
XVI	1020	0.4077005187402565
I	1025	0.45538142108783847
II	1025	0.29701150047221786
III	1025	0.5818821768443335
IV	1025	0.3589719654841302
V	1025	0.27792455777943653
VI	1025	0.36873938133187245
VII	1025	0.43367279593744845
VIII	1025	0.47759769516371836
IX	1025	0.3237710508129342
X	1025	0.32093956293722703
XI	1025	0.2370474013820904
XII	1025	0.3594901393741473
XIII	1025	0.2639915796852334
XIV	1025	0.3703669232328616
XV	1025	0.37242037183482685
XVI	1025	0.40554349591695094
I	1030	0.45538142108783847
II	1030	0.29448193766724384
III	1030	0.5818821768443335
IV	1030	0.35830222340010953
V	1030	0.27435381116878155
VI	1030	0.36873938133187245
VII	1030	0.43178634938676735
VIII	1030	0.47759769516371836
IX	1030	0.3237710508129342
X	1030	0.3195610867434304
XI	1030	0.23550274738458585
XII	1030	0.3566269731222239
XIII	1030	0.2639915796852334
XIV	1030	0.3703669232328616
XV	1030	0.3714774519353683
XVI	1030	0.403373815747005
I	1035	0.4508856822663736
II	1035	0.2932091629938612
III	1035	0.5786442790353945
IV	1035	0.3576285646957145
V	1035	0.27435381116878155
VI	1035	0.36873938133187245
VII	1035	0.4298916530698297
VIII	1035	0.47576349479154634
IX	1035	0.3237710508129342
X	1035	0.31817590589888584
XI	1035	0.23550274738458585
XII	1035	0.3566269731222239
XIII	1035	0.2639915796852334
XIV	1035	0.3703669232328616
XV	1035	0.37053178299830203
XVI	1035	0.403373815747005
I	1040	0.4508856822663736
II	1040	0.2932091629938612
III	1040	0.5754001183680244
IV	1040	0.35627210850605084
V	1040	0.27435381116878155
VI	1040	0.36873938133187245
VII	1040	0.42893926338753735
VIII	1040	0.47576349479154634
IX	1040	0.3214068126432183
X	1040	0.31817590589888584
XI	1040	0.23394759573855456
XII	1040	0.3566269731222239
XIII	1040	0.2639915796852334
XIV	1040	0.3690422307871784
XV	1040	0.36957878329428173
XVI	1040	0.403373815747005
I	1045	0.4508856822663736
II	1045	0.2932091629938612
III	1045	0.568871088453481
IV	1045	0.3555899637908446
V	1045	0.27435381116878155
VI	1045	0.3648713174736546
VII	1045	0.42702715089739124
VIII	1045	0.47576349479154634
IX	1045	0.3214068126432183
X	1045	0.3167786566829947
XI	1045	0.23394759573855456
XII	1045	0.3566269731222239
XIII	1045	0.2628633180843135
XIV	1045	0.3690422307871784
XV	1045	0.3686248672443922
XVI	1045	0.4011735469893446
I	1050	0.4508856822663736
II	1050	0.2919191720447033
III	1050	0.5655924820647392
IV	1050	0.354907166305576
V	1050	0.27435381116878155
VI	1050	0.3648713174736546
VII	1050	0.42702715089739124
VIII	1050	0.47576349479154634
IX	1050	0.3214068126432183
X	1050	0.3153760437465052
XI	1050	0.23080429983683654
XII	1050	0.35565403454163835
XIII	1050	0.2617285660043854
XIV	1050	0.3663698964597945
XV	1050	0.3686248672443922
XVI	1050	0.40006919349496767
I	1055	0.4508856822663736
II	1055	0.2919191720447033
III	1055	0.5655924820647392
IV	1055	0.3542211049699954
V	1055	0.27435381116878155
VI	1055	0.3648713174736546
VII	1055	0.4250957889526463
VIII	1055	0.47576349479154634
IX	1055	0.31901529480231333
X	1055	0.31254936299113245
XI	1055	0.23080429983683654
XII	1055	0.35565403454163835
XIII	1055	0.2617285660043854
XIV	1055	0.3636809875397312
XV	1055	0.3686248672443922
XVI	1055	0.39784888393845996
I	1060	0.4508856822663736
II	1060	0.2919191720447033
III	1060	0.5655924820647392
IV	1060	0.35353177978410283
V	1060	0.27435381116878155
VI	1060	0.3648713174736546
VII	1060	0.42412598309714555
VIII	1060	0.47576349479154634
IX	1060	0.316605590513949
X	1060	0.31254936299113245
XI	1060	0.22921615558114983
XII	1060	0.3527101765294567
XIII	1060	0.2617285660043854
XIV	1060	0.3636809875397312
XV	1060	0.36571730180126105
XVI	1060	0.39784888393845996
I	1065	0.44626831959273383
II	1065	0.2906095053518023
III	1065	0.5655924820647392
IV	1065	0.35353177978410283
V	1065	0.27066675924800804
VI	1065	0.3648713174736546
VII	1065	0.4231525106788641
VIII	1065	0.47576349479154634
IX	1065	0.316605590513949
X	1065	0.3111212723818004
XI	1065	0.22921615558114983
XII	1065	0.3527101765294567
XIII	1065	0.2605775877269369
XIV	1065	0.3636809875397312
XV	1065	0.36571730180126105
XVI	1065	0.39784888393845996
I	1070	0.44626831959273383
II	1070	0.2879840232960806
III	1070	0.5655924820647392
IV	1070	0.35283592689758625
V	1070	0.27066675924800804
VI	1070	0.3648713174736546
VII	1070	0.4221744550571067
VIII	1070	0.47576349479154634
IX	1070	0.316605590513949
X	1070	0.3111212723818004
XI	1070	0.22601437278049716
XII	1070	0.3517196156104239
XIII	1070	0.2582691406930317
XIV	1070	0.3636809875397312
XV	1070	0.36571730180126105
XVI	1070	0.39672027052968883
I	1075	0.44626831959273383
II	1075	0.2879840232960806
III	1075	0.5655924820647392
IV	1075	0.3521341990805081
V	1075	0.26693804572360996
VI	1075	0.36089961171301554
VII	1075	0.4211927328725686
VIII	1075	0.47576349479154634
IX	1075	0.316605590513949
X	1075	0.3111212723818004
XI	1075	0.22601437278049716
XII	1075	0.3497273638743917
XIII	1075	0.2582691406930317
XIV	1075	0.3636809875397312
XV	1075	0.36473589537529405
XVI	1075	0.39672027052968883
I	1080	0.4415858012840004
II	1080	0.2879840232960806
III	1080	0.5655924820647392
IV	1080	0.3507268268259774
V	1080	0.26693804572360996
VI	1080	0.36089961171301554
VII	1080	0.4211927328725686
VIII	1080	0.47576349479154634
IX	1080	0.316605590513949
X	1080	0.3082262041887976
XI	1080	0.22601437278049716
XII	1080	0.34872938302338113
XIII	1080	0.2582691406930317
XIV	1080	0.3623091212533452
XV	1080	0.36374807452824226
XVI	1080	0.39672027052968883
I	1085	0.4415858012840004
II	1085	0.28665345112545254
III	1085	0.5621980127950198
IV	1085	0.35001857130827524
V	1085	0.26318155779679553
VI	1085	0.36089961171301554
VII	1085	0.4202009276403835
VIII	1085	0.47576349479154634
IX	1085	0.316605590513949
X	1085	0.30532040855459797
XI	1085	0.2227676000575871
XII	1085	0.34772583722338724
XIII	1085	0.2570986909785587
XIV	1085	0.3609283301862857
XV	1085	0.36374807452824226
XVI	1085	0.39672027052968883
I	1090	0.43686853330321695
II	1090	0.2826371399338895
III	1090	0.5621980127950198
IV	1090	0.35001857130827524
V	1090	0.26318155779679553
VI	1090	0.36089961171301554
VII	1090	0.41920453920472256
VIII	1090	0.4699551936130015
IX	1090	0.3141276870476121
X	1090	0.30386147655182494
XI	1090	0.2227676000575871
XII	1090	0.3457057607424384
XIII	1090	0.2570986909785587
XIV	1090	0.35953988930722025
XV	1090	0.36374807452824226
XVI	1090	0.39672027052968883
I	1095	0.43686853330321695
II	1095	0.27860361246655124
III	1095	0.5553495771004844
IV	1095	0.34788009658385843
V	1095	0.26128595483187805
VI	1095	0.36089961171301554
VII	1095	0.41920453920472256
VIII	1095	0.4699551936130015
IX	1095	0.3141276870476121
X	1095	0.30239718082845346
XI	1095	0.22112846722334198
XII	1095	0.34469015755298066
XIII	1095	0.2570986909785587
XIV	1095	0.3581463485534843
XV	1095	0.3627455921472824
XVI	1095	0.39441452388335835
I	1100	0.43686853330321695
II	1100	0.2772509050842122
III	1100	0.5553495771004844
IV	1100	0.3471640078254075
V	1100	0.25937820056590344
VI	1100	0.36089961171301554
VII	1100	0.41920453920472256
VIII	1100	0.4699551936130015
IX	1100	0.3141276870476121
X	1100	0.30239718082845346
XI	1100	0.2194818360687206
XII	1100	0.3426533862250818
XIII	1100	0.25590985157356255
XIV	1100	0.3581463485534843
XV	1100	0.36174127707458414
XVI	1100	0.3932563766657596
I	1105	0.43208610968733985
II	1105	0.2758969679678892
III	1105	0.5553495771004844
IV	1105	0.3464426969064574
V	1105	0.25937820056590344
VI	1105	0.36089961171301554
VII	1105	0.41920453920472256
VIII	1105	0.4699551936130015
IX	1105	0.3141276870476121
X	1105	0.3009181348734363
XI	1105	0.2194818360687206
XII	1105	0.3426533862250818
XIII	1105	0.2535278457775648
XIV	1105	0.3581463485534843
XV	1105	0.35972073443288727
XVI	1105	0.392094010332614
I	1110	0.43208610968733985
II	1110	0.27453688218164646
III	1110	0.5553495771004844
IV	1110	0.3464426969064574
V	1110	0.2574513513982676
VI	1110	0.36089961171301554
VII	1110	0.41920453920472256
VIII	1110	0.4699551936130015
IX	1110	0.3141276870476121
X	1110	0.29646356491643994
XI	1110	0.21615858047797293
XII	1110	0.3395685495053224
XIII	1110	0.2523292706540564
XIV	1110	0.35673113333239836
XV	1110	0.35769102833249794
XVI	1110	0.392094010332614
I	1115	0.43208610968733985
II	1115	0.27453688218164646
III	1115	0.5553495771004844
IV	1115	0.3457174693671329
V	1115	0.25552103043032964
VI	1115	0.3526748864565944
VII	1115	0.41818340147029165
VIII	1115	0.46797880716546725
IX	1115	0.3141276870476121
X	1115	0.2949711096599267
XI	1115	0.21282482723869853
XII	1115	0.3395685495053224
XIII	1115	0.24991913944902325
XIV	1115	0.35388795320355004
XV	1115	0.3566711353800224
XVI	1115	0.392094010332614
I	1120	0.43208610968733985
II	1120	0.27453688218164646
III	1120	0.5553495771004844
IV	1120	0.3457174693671329
V	1120	0.25552103043032964
VI	1120	0.3526748864565944
VII	1120	0.41818340147029165
VIII	1120	0.46797880716546725
IX	1120	0.3141276870476121
X	1120	0.2949711096599267
XI	1120	0.20947007870237067
XII	1120	0.338533468994423
XIII	1120	0.24870866511399986
XIV	1120	0.35388795320355004
XV	1120	0.3566711353800224
XVI	1120	0.39091687709505457
I	1125	0.43208610968733985
II	1125	0.27453688218164646
III	1125	0.5553495771004844
IV	1125	0.34352024533710024
V	1125	0.25552103043032964
VI	1125	0.3526748864565944
VII	1125	0.41818340147029165
VIII	1125	0.46797880716546725
IX	1125	0.3141276870476121
X	1125	0.2949711096599267
XI	1125	0.20947007870237067
XII	1125	0.338533468994423
XIII	1125	0.24749602728597375
XIV	1125	0.3524536134524494
XV	1125	0.3556420789688543
XVI	1125	0.38973446996306166
I	1130	0.43208610968733985
II	1130	0.27315097198174093
III	1130	0.5553495771004844
IV	1130	0.3420495543865169
V	1130	0.25552103043032964
VI	1130	0.3526748864565944
VII	1130	0.41818340147029165
VIII	1130	0.4659722061769186
IX	1130	0.3141276870476121
X	1130	0.2949711096599267
XI	1130	0.20947007870237067
XII	1130	0.3364429031596853
XIII	1130	0.2450577706719052
XIV	1130	0.3524536134524494
XV	1130	0.35460844082834003
XVI	1130	0.3885457341577485
I	1135	0.43208610968733985
II	1135	0.2703656245081064
III	1135	0.5553495771004844
IV	1135	0.34130866036569485
V	1135	0.25552103043032964
VI	1135	0.3526748864565944
VII	1135	0.41714668084404277
VIII	1135	0.4659722061769186
IX	1135	0.3141276870476121
X	1135	0.2934504948702717
XI	1135	0.20947007870237067
XII	1135	0.3332940695266176
XIII	1135	0.2450577706719052
XIV	1135	0.35100907395200764
XV	1135	0.353568388266741
XVI	1135	0.3885457341577485
I	1140	0.43208610968733985
II	1140	0.2675667499606485
III	1140	0.5553495771004844
IV	1140	0.3405658080346856
V	1140	0.2515683857864496
VI	1140	0.34846628491899273
VII	1140	0.414016352870002
VIII	1140	0.46394960925489165
IX	1140	0.3141276870476121
X	1140	0.2934504948702717
XI	1140	0.20776196132066418
XII	1140	0.3332940695266176
XIII	1140	0.2450577706719052
XIV	1140	0.34955688463956
XV	1140	0.353568388266741
XVI	1140	0.3885457341577485
I	1145	0.43208610968733985
II	1145	0.2661599342830159
III	1145	0.5553495771004844
IV	1145	0.3390755339822303
V	1145	0.2515683857864496
VI	1145	0.34846628491899273
VII	1145	0.4119181623187343
VIII	1145	0.46394960925489165
IX	1145	0.3141276870476121
X	1145	0.2919178117092702
XI	1145	0.20604934494673194
XII	1145	0.33223580172828765
XIII	1145	0.2450577706719052
XIV	1145	0.34809704551510645
XV	1145	0.35252008859231865
XVI	1145	0.3885457341577485
I	1150	0.43208610968733985
II	1150	0.2661599342830159
III	1150	0.5553495771004844
IV	1150	0.33757677391896385
V	1150	0.24957210061277274
VI	1150	0.34422436991275573
VII	1150	0.410864025519277
VIII	1150	0.46394960925489165
IX	1150	0.3141276870476121
X	1150	0.29038110575781995
XI	1150	0.20604934494673194
XII	1150	0.33223580172828765
XIII	1150	0.24257840769078493
XIV	1150	0.34809704551510645
XV	1150	0.35146629084268083
XVI	1150	0.3885457341577485
I	1155	0.43208610968733985
II	1155	0.2619075141665355
III	1155	0.5553495771004844
IV	1155	0.33531884227312814
V	1155	0.24756713593834082
VI	1155	0.34422436991275573
VII	1155	0.4098089720791244
VIII	1155	0.4619003524437343
IX	1155	0.3115042920016004
X	1155	0.29038110575781995
XI	1155	0.2043187326038967
XII	1155	0.33223580172828765
XIII	1155	0.24008606375164832
XIV	1155	0.34809704551510645
XV	1155	0.35146629084268083
XVI	1155	0.38733168365915455
I	1160	0.43208610968733985
II	1160	0.25905822052573585
III	1160	0.5444709920054612
IV	1160	0.3338050684984265
V	1160	0.24756713593834082
VI	1160	0.34422436991275573
VII	1160	0.4098089720791244
VIII	1160	0.45778939753982545
IX	1160	0.3115042920016004
X	1160	0.2888309905048736
XI	1160	0.20258212160476052
XII	1160	0.33223580172828765
XIII	1160	0.24008606375164832
XIV	1160	0.34809704551510645
XV	1160	0.3504060786719583
XVI	1160	0.38733168365915455
I	1165	0.43208610968733985
II	1165	0.2562015484810326
III	1165	0.5444709920054612
IV	1165	0.3330452441457949
V	1165	0.24756713593834082
VI	1165	0.34422436991275573
VII	1165	0.4098089720791244
VIII	1165	0.4536500054208441
IX	1165	0.3115042920016004
X	1165	0.2888309905048736
XI	1165	0.20258212160476052
XII	1165	0.33007845650574996
XIII	1165	0.24008606375164832
XIV	1165	0.34809704551510645
XV	1165	0.3493422011177587
XVI	1165	0.38733168365915455
I	1170	0.43208610968733985
II	1170	0.25189624980324254
III	1170	0.5408072198231995
IV	1170	0.33152233159021965
V	1170	0.24756713593834082
VI	1170	0.34422436991275573
VII	1170	0.4098089720791244
VIII	1170	0.4536500054208441
IX	1170	0.3115042920016004
X	1170	0.2888309905048736
XI	1170	0.20083351329302238
XII	1170	0.33007845650574996
XIII	1170	0.2388204203450555
XIV	1170	0.34809704551510645
XV	1170	0.34827190914247436
XVI	1170	0.38733168365915455
I	1175	0.43208610968733985
II	1175	0.25045254210609164
III	1175	0.5408072198231995
IV	1175	0.32999028025377086
V	1175	0.24756713593834082
VI	1175	0.3398825145006126
VII	1175	0.4098089720791244
VIII	1175	0.45156697941678825
IX	1175	0.3115042920016004
X	1175	0.2888309905048736
XI	1175	0.20083351329302238
XII	1175	0.3268146139270268
XIII	1175	0.23755369519196132
XIV	1175	0.3466040572052942
XV	1175	0.34827190914247436
XVI	1175	0.3848571723909517
I	1180	0.43208610968733985
II	1180	0.25045254210609164
III	1180	0.5408072198231995
IV	1180	0.3292226226603905
V	1180	0.2414359366049265
VI	1180	0.33552215160589427
VII	1180	0.40872916934020204
VIII	1180	0.45156697941678825
IX	1180	0.3115042920016004
X	1180	0.28567041814224853
XI	1180	0.19730330405989058
XII	1180	0.3268146139270268
XIII	1180	0.23755369519196132
XIV	1180	0.34510086914614074
XV	1180	0.3461120819286515
XVI	1180	0.3848571723909517
I	1185	0.43208610968733985
II	1185	0.24754053203211082
III	1185	0.5333982582990703
IV	1185	0.3292226226603905
V	1185	0.23938583852656795
VI	1185	0.33552215160589427
VII	1185	0.4076429501164134
VIII	1185	0.45156697941678825
IX	1185	0.30881497108354855
X	1185	0.28567041814224853
XI	1185	0.19730330405989058
XII	1185	0.3235192366373981
XIII	1185	0.2362718255878481
XIV	1185	0.34510086914614074
XV	1185	0.3461120819286515
XVI	1185	0.38360936896798326
I	1190	0.4269301270969255
II	1190	0.24608206752715253
III	1190	0.5333982582990703
IV	1190	0.3292226226603905
V	1190	0.23938583852656795
VI	1190	0.33552215160589427
VII	1190	0.4076429501164134
VIII	1190	0.4473440529785317
IX	1190	0.30881497108354855
X	1190	0.2840747112642155
XI	1190	0.19730330405989058
XII	1190	0.32241737673869875
XIII	1190	0.2362718255878481
XIV	1190	0.3435849314003108
XV	1190	0.34502346303598214
XVI	1190	0.382357346429468
I	1195	0.4269301270969255
II	1195	0.24608206752715253
III	1195	0.5296655946740652
IV	1195	0.3268837475268174
V	1195	0.23938583852656795
VI	1195	0.33552215160589427
VII	1195	0.4076429501164134
VIII	1195	0.4473440529785317
IX	1195	0.30881497108354855
X	1195	0.2824749815957337
XI	1195	0.195515704482196
XII	1195	0.3213090243995188
XIII	1195	0.2362718255878481
XIV	1195	0.33901416872680357
XV	1195	0.3439320951057051
XVI	1195	0.382357346429468
I	1200	0.4269301270969255
II	1200	0.24608206752715253
III	1200	0.5259078796153352
IV	1200	0.3268837475268174
V	1200	0.23938583852656795
VI	1200	0.33552215160589427
VII	1200	0.4065448145635874
VIII	1200	0.4473440529785317
IX	1200	0.30881497108354855
X	1200	0.280871229136803
XI	1200	0.195515704482196
XII	1200	0.3213090243995188
XIII	1200	0.2362718255878481
XIV	1200	0.3359593437991261
XV	1200	0.3439320951057051
XVI	1200	0.37982904143804336
I	1205	0.4269301270969255
II	1205	0.24460392727845112
III	1205	0.5259078796153352
IV	1205	0.3260991179118147
V	1205	0.23938583852656795
VI	1205	0.33552215160589427
VII	1205	0.4065448145635874
VIII	1205	0.4473440529785317
IX	1205	0.30881497108354855
X	1205	0.280871229136803
XI	1205	0.1937131082637489
XII	1205	0.3213090243995188
XIII	1205	0.23366481651956716
XIV	1205	0.3359593437991261
XV	1205	0.34282881467912774
XVI	1205	0.37982904143804336
I	1210	0.4269301270969255
II	1210	0.24311594915787818
III	1210	0.5259078796153352
IV	1210	0.3260991179118147
V	1210	0.23938583852656795
VI	1210	0.33552215160589427
VII	1210	0.4065448145635874
VIII	1210	0.4473440529785317
IX	1210	0.30881497108354855
X	1210	0.280871229136803
XI	1210	0.1937131082637489
XII	1210	0.3213090243995188
XIII	1210	0.23236023023892535
XIV	1210	0.3359593437991261
XV	1210	0.3417218688690734
XVI	1210	0.37855697810068073
I	1215	0.4269301270969255
II	1215	0.24311594915787818
III	1215	0.5259078796153352
IV	1215	0.3260991179118147
V	1215	0.23938583852656795
VI	1215	0.33552215160589427
VII	1215	0.40543384604102883
VIII	1215	0.4473440529785317
IX	1215	0.3032931109737024
X	1215	0.280871229136803
XI	1215	0.1937131082637489
XII	1215	0.32018490470488614
XIII	1215	0.23236023023892535
XIV	1215	0.3359593437991261
XV	1215	0.34061125767554207
XVI	1215	0.37727753131111125
I	1220	0.4269301270969255
II	1220	0.2416193628994176
III	1220	0.5221000616891556
IV	1220	0.3253040439758136
V	1220	0.23938583852656795
VI	1220	0.3310137288505743
VII	1220	0.404316461033604
VIII	1220	0.44084792666042233
IX	1220	0.30052195104208346
X	1220	0.280871229136803
XI	1220	0.1937131082637489
XII	1220	0.32018490470488614
XIII	1220	0.23236023023892535
XIV	1220	0.3359593437991261
XV	1220	0.34061125767554207
XVI	1220	0.3747080899431052
I	1225	0.4269301270969255
II	1225	0.2416193628994176
III	1225	0.5221000616891556
IV	1225	0.32370997948343694
V	1225	0.23726109674171542
VI	1225	0.3264830971161641
VII	1225	0.404316461033604
VIII	1225	0.44084792666042233
IX	1225	0.2949637180373186
X	1225	0.280871229136803
XI	1225	0.19187601977157118
XII	1225	0.32018490470488614
XIII	1225	0.23236023023892535
XIV	1225	0.3328382205007312
XV	1225	0.3383717083710944
XVI	1225	0.3747080899431052
I	1230	0.4269301270969255
II	1230	0.24011170903510154
III	1230	0.5221000616891556
IV	1230	0.32210612344012435
V	1230	0.23726109674171542
VI	1230	0.3264830971161641
VII	1230	0.4031889929785323
VIII	1230	0.438668925055497
IX	1230	0.2949637180373186
X	1230	0.280871229136803
XI	1230	0.19187601977157118
XII	1230	0.3190478001292923
XIII	1230	0.2310307637887522
XIV	1230	0.3328382205007312
XV	1230	0.3383717083710944
XVI	1230	0.3747080899431052
I	1235	0.4269301270969255
II	1235	0.23707549582874232
III	1235	0.5221000616891556
IV	1235	0.3204957396961878
V	1235	0.23298210286944296
VI	1235	0.3264830971161641
VII	1235	0.4031889929785323
VIII	1235	0.438668925055497
IX	1235	0.2893531989961081
X	1235	0.280871229136803
XI	1235	0.19187601977157118
XII	1235	0.3190478001292923
XIII	1235	0.229698052099075
XIV	1235	0.3328382205007312
XV	1235	0.33498214500073764
XVI	1235	0.3747080899431052
I	1240	0.4215569590561989
II	1240	0.2355530851566189
III	1240	0.5221000616891556
IV	1240	0.3188807865618144
V	1240	0.23082958668217404
VI	1240	0.3264830971161641
VII	1240	0.40205510843859427
VIII	1240	0.438668925055497
IX	1240	0.2893531989961081
X	1240	0.27754840422607546
XI	1240	0.19187601977157118
